"Domain","Site Rank","Year online","Name","Media Bias/Fact Check","MBFC Fact","MBFC Bias","MisinfoMe","Wikipedia","Lang","URL","MBFC cred","",""
"grandjunctiontimes.com","30000000","2019","Grand Junction Times","https://mediabiasfactcheck.com/grand-junction-times/","M","FN","-0.4","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://grandjunctiontimes.com/","L","",""
"grandrapidsminews.com","30000000","2022","Grand Rapids News","https://mediabiasfactcheck.com/grand-rapids-news-bias/","M","FN","","https://en.wikipedia.org/wiki/The_American_Independent","en","https://grandrapidsminews.com/","L","",""
"grandrapidsreporter.com","30000000","2019","Grand Rapids Reporter","https://mediabiasfactcheck.com/grand-rapids-reporter-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://grandrapidsreporter.com/","L","",""
"granitestatetimes.com","30000000","2019","Granite State Times","https://mediabiasfactcheck.com/granite-state-times-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://granitestatetimes.com/","L","",""
"greanvillepost.com","1871788","2009","The Greanville Post","https://mediabiasfactcheck.com/the-greanville-post-bias-rating/","M","CP","-0.1","","en","https://www.greanvillepost.com/","L","",""
"greatamericandaily.com","1089380","2016","Great American Daily","https://mediabiasfactcheck.com/great-american-daily/","L","FN","0.0","","en","https://greatamericandaily.com/","L","",""
"greatamericanrepublic.com","30000000","2016","Great American Republic","https://mediabiasfactcheck.com/allen-west-republic/","L","FN","0.0","","en","https://greatamericanrepublic.com/","L","",""
"greatlakeswire.com","30000000","2019","Great Lakes Wire","https://mediabiasfactcheck.com/great-lakes-wire-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://greatlakeswire.com/","L","",""
"greatreject.org","4163096","2020","GreatReject","https://mediabiasfactcheck.com/greatreject/","VL","CP","-0.9","","en","https://greatreject.org/","L","",""
"greenecotimes.com","30000000","","Greene County Times","https://mediabiasfactcheck.com/greene-county-times-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://greenecotimes.com/","L","",""
"greenmedinfo.com","394286","2009","GreenMedInfo","https://mediabiasfactcheck.com/greenmedinfo/","L","CP","-0.6","","en","https://www.greenmedinfo.com/","L","",""
"greenpeace.org","34410","1992","Greenpeace","https://mediabiasfactcheck.com/greenpeace/","M","CP","0.1","https://en.wikipedia.org/wiki/Greenpeace","en","https://www.greenpeace.org/usa/","L","",""
"greensbororeporter.com","30000000","2019","Greensboro Reporter","https://mediabiasfactcheck.com/greensboro-reporter-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://greensbororeporter.com/","L","",""
"greenvillereporter.com","30000000","2019","Greenville Reporter","https://mediabiasfactcheck.com/greenville-reporter-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://greenvillereporter.com/","L","",""
"grundyreporter.com","30000000","2017","Grundy Reporter","https://mediabiasfactcheck.com/grundy-reporter-bias/","M","FN","-0.4","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://grundyreporter.com/","L","",""
"grunge.com","35591","1995","Grunge","https://mediabiasfactcheck.com/grunge/","M","FN","0.0","https://en.wikipedia.org/wiki/Static_Media","en","https://www.grunge.com/","L","",""
"gtrtimes.com","30000000","2019","GTR Times","https://mediabiasfactcheck.com/gtr-times-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://gtrtimes.com/","L","",""
"guardian.ng","20407","","Guardian Nigeria","https://mediabiasfactcheck.com/guardian-nigeria/","M","FN","0.3","https://en.wikipedia.org/wiki/The_Guardian_(Nigeria)","en","https://guardian.ng/","L","",""
"gulagbound.com","20587440","2010","Gulag Bound","https://mediabiasfactcheck.com/gulag-bound/","L","CP","-0.3","","en","https://gulagbound.com/","L","",""
"gulfnews.com","8452","1998","Gulf News","https://mediabiasfactcheck.com/gulf-news/","M","FN","0.2","https://en.wikipedia.org/wiki/Gulf_News","en","https://gulfnews.com/","L","",""
"gundrymd.com","56640","2015","Gundry MD","https://mediabiasfactcheck.com/gundry-md-bias-and-credibility/","M","CP","0.0","","en","https://gundrymd.com/","L","",""
"gunsternews.com","30000000","2022","Gunster News","https://mediabiasfactcheck.com/gunster-news-bias-and-credibility/","M","FN","","","en","https://gunsternews.com/","L","",""
"haarp.net","30000000","1999","HAARP","https://mediabiasfactcheck.com/haarp-net/","L","CP","-0.6","","en","https://haarp.net/","L","",""
"hagmannreport.com","7342518","2015","Hagmann Report","https://mediabiasfactcheck.com/the-hagmann-report/","L","FN","0.2","","en","https://www.hagmannreport.com/","L","",""
"halturnerradioshow.com","40327","2017","Hal Turner Radio Show","https://mediabiasfactcheck.com/hal-turner-radio-show/","VL","FN","-0.6","https://en.wikipedia.org/wiki/List_of_fake_news_websites","en","https://halturnerradioshow.com/index.php/en/","L","",""
"hangthebankers.com","15884125","2012","Hang The Bankers","https://mediabiasfactcheck.com/hang-the-bankers/","L","FN","-0.8","","en","https://hangthebankers.com/","L","",""
"hannity.com","100621","1998","Sean Hannity","https://mediabiasfactcheck.com/hannity-com/","L","FN","-0.1","https://en.wikipedia.org/wiki/Sean_Hannity","en","https://hannity.com/","L","",""
"hardnews.network","30000000","2017","Hard News","https://mediabiasfactcheck.com/hard-news/","M","FN","0.0","","en","https://hardnews.network/","L","",""
"hartfordreporter.com","30000000","2019","Hartford Reporter","https://mediabiasfactcheck.com/hartford-reporter/","M","FN","-0.4","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://hartfordreporter.com/","L","",""
"hawkeyereporter.com","10687785","2019","Hawkeye Reporter","https://mediabiasfactcheck.com/hawkeye-reporter-bias/","M","FN","-0.4","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://hawkeyereporter.com/","L","",""
"headlineusa.com","84603","2003","Headline USA","https://mediabiasfactcheck.com/headline-usa-bias/","M","FN","0.6","","en","https://headlineusa.com/","L","",""
"headtopics.com","112560","2017","Head Topics","https://mediabiasfactcheck.com/head-topics/","M","FN","0.2","","en","https://headtopics.com/us","L","",""
"healingfoodreference.com","9866083","2006","Healing Food Reference","https://mediabiasfactcheck.com/healing-food-reference/","VL","CP","0.5","","en","https://healingfoodreference.com/","L","",""
"healingoracle.ch","10527875","","Healing Oracle","https://mediabiasfactcheck.com/healing-oracle/","VL","CP","0.0","","en","https://healingoracle.ch/","L","",""
"health.news","11880515","","Health.News","https://mediabiasfactcheck.com/health-news/","VL","CP","0.0","https://en.wikipedia.org/wiki/Natural_News","en","https://health.news/","L","",""
"healthimpactnews.com","828753","2011","Health Impact News","https://mediabiasfactcheck.com/health-impact-news/","VL","CP","-0.8","","en","https://healthimpactnews.com/","L","",""
"healthnutnews.com","3755636","2013","Health Nut News","https://mediabiasfactcheck.com/health-nut-news/","VL","CP","-0.9","","en","https://www.healthnutnews.com/","L","",""
"healthranger.com","4583458","2005","The Health Ranger","https://mediabiasfactcheck.com/the-health-ranger/","VL","CP","-0.1","","en","https://healthranger.com/","L","",""
"healthrangerinventions.com","30000000","","HealthRangerInvenstions.com","https://mediabiasfactcheck.com/healthrangerinventions-com-bias/","VL","CP","","https://en.wikipedia.org/wiki/Natural_News","en","https://healthrangerinventions.com/","L","",""
"healthrangerreport.com","434056","2015","Health Ranger Report","https://mediabiasfactcheck.com/health-ranger-report/","VL","CP","0.0","https://en.wikipedia.org/wiki/Natural_News","en","https://healthrangerreport.com/","L","",""
"healthy-holistic-living.com","386237","2006","Healthy Holistic Living","https://mediabiasfactcheck.com/healthy-holistic-living/","L","CP","-0.9","","en","https://www.healthy-holistic-living.com/","L","",""
"healthyandnaturalworld.com","378522","2013","Healthy and Natural World","https://mediabiasfactcheck.com/healthy-and-natural-world/","M","CP","-0.6","","en","https://www.healthyandnaturalworld.com/","L","",""
"healthyfoodhouse.com","1971487","2012","Healthy Food House","https://mediabiasfactcheck.com/healthy-food-house/","L","CP","-0.3","","en","https://www.healthyfoodhouse.com/","L","",""
"heartland.org","1329877","1994","Heartland Institute","https://mediabiasfactcheck.com/heartland-institute/","L","FN","-0.3","https://en.wikipedia.org/wiki/Heartland_Institute","en","https://heartland.org/","L","",""
"hellochristian.com","30000000","2012","Hello Christian","https://mediabiasfactcheck.com/hello-christian/","M","CP","0.0","","en","https://hellochristian.com/","L","",""
"hendersontimes.org","15444865","2022","Henderson Times","https://mediabiasfactcheck.com/henderson-times-bias/","M","FN","","https://en.wikipedia.org/wiki/The_American_Independent","en","https://hendersontimes.org/","L","",""
"herb.co","122435","2010","Herb","https://mediabiasfactcheck.com/herb/","M","CP","0.0","","en","https://herb.co/","L","",""
"herbreference.com","30000000","2000","Herbreference.com","https://mediabiasfactcheck.com/herbreference-com/","VL","CP","0.0","","en","https://herbreference.com/","L","",""
"herbs.news","3305934","","Herbs.News","https://mediabiasfactcheck.com/herbs-news-bias/","VL","CP","","https://en.wikipedia.org/wiki/Natural_News","en","https://herbs.news/","L","",""
"hereistheevidence.com","3010473","2020","Here Is the Evidence","https://mediabiasfactcheck.com/here-is-the-evidence/","L","FN","0.0","","en","https://hereistheevidence.com/","L","",""
"hernandoreporter.com","30000000","2019","Hernando Reporter","https://mediabiasfactcheck.com/hernando-reporter/","M","FN","-0.4","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://hernandoreporter.com/","L","",""
"hickorysun.com","30000000","2019","Hickory Sun","https://mediabiasfactcheck.com/hickory-sun-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://hickorysun.com/","L","",""
"highcountrytimes.com","30000000","2019","High Country Times","https://mediabiasfactcheck.com/high-country-times-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://highcountrytimes.com/","L","",""
"highereducationtribune.com","30000000","2015","Higher Education Tribune","https://mediabiasfactcheck.com/higher-education-tribune-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://highereducationtribune.com/","L","",""
"higherperspectives.com","493629","2002","Higher Perspective","https://mediabiasfactcheck.com/higher-perspective/","M","CP","0.0","","en","https://www.higherperspectives.com/","L","",""
"hillsboroughsun.com","30000000","2019","Hillsborough Sun","https://mediabiasfactcheck.com/hillsborough-sun-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://hillsboroughsun.com/","L","",""
"hindstoday.com","30000000","2019","Hinds Today","https://mediabiasfactcheck.com/hinds-today-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://hindstoday.com/","L","",""
"hli.org","903804","1995","Human Life International","https://mediabiasfactcheck.com/human-life-international-bias/","L","FN","0.2","https://en.wikipedia.org/wiki/Human_Life_International","en","https://www.hli.org/","L","",""
"hoggwatch.com","30000000","2018","Hogg Watch","https://mediabiasfactcheck.com/hogg-watch/","L","FN","0.0","https://en.wikipedia.org/wiki/Natural_News","en","https://hoggwatch.com/","L","",""
"hollandreporter.com","30000000","2019","Holland Reporter","https://mediabiasfactcheck.com/holland-reporter-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://hollandreporter.com/","L","",""
"home.nra.org","30000000","1993","National Rifle Association","https://mediabiasfactcheck.com/national-rifle-association-nra/","M","FN","0.1","https://en.wikipedia.org/wiki/National_Rifle_Association","en","https://home.nra.org/","L","",""
"homevaccineeducationnetwork.com","30000000","2019","Home Vaccine Education Network","https://mediabiasfactcheck.com/home-vaccine-education-network-bias/","VL","CP","","","en","https://homevaccineeducationnetwork.com/","L","",""
"honolulureporter.com","30000000","2019","Honolulu Reporter","https://mediabiasfactcheck.com/honolulu-reporter/","M","FN","-0.4","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://honolulureporter.com/","L","",""
"hoosierstatetoday.com","30000000","2019","Hoosier State Today","https://mediabiasfactcheck.com/hoosier-state-today-bias/","M","FN","-0.4","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://hoosierstatetoday.com/","L","",""
"hopkinsvilletimes.com","30000000","2019","Hopekinsville Times","https://mediabiasfactcheck.com/hopkinsville-times-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://hopkinsvilletimes.com/","L","",""
"hotspringstimes.com","30000000","2019","Hot Springs Times","https://mediabiasfactcheck.com/hot-springs-times/","M","FN","-0.4","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://hotspringstimes.com/","L","",""
"houmathibodauxnews.com","30000000","2019","Houma Thibodaux News","https://mediabiasfactcheck.com/houma-thibodaux-news-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://houmathibodauxnews.com/","L","",""
"housatonicvalleynews.com","30000000","2019","Housatonic Valley News","https://mediabiasfactcheck.com/housatonic-valley-news/","M","FN","-0.4","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://housatonicvalleynews.com/","L","",""
"howardconews.com","30000000","2018","Howard County News","https://mediabiasfactcheck.com/howard-county-times-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://howardconews.com/","L","",""
"hrdailywire.com","30000000","2016","HR Daily Wire","https://mediabiasfactcheck.com/hr-daily-wire-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://hrdailywire.com/","L","",""
"hsionline.com","1072580","2009","Health Sciences Institute","https://mediabiasfactcheck.com/health-sciences-institute/","L","CP","0.0","","en","https://hsionline.com/","L","",""
"hudsontoday.com","30000000","2019","Hudson Today","https://mediabiasfactcheck.com/hudson-today-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://hudsontoday.com/","L","",""
"humansarefree.com","15117591","2010","Humans are Free","https://mediabiasfactcheck.com/humans-are-free/","L","CP","-0.6","","en","https://humansarefree.com/","L","",""
"huntsvilleleader.com","7293062","2019","Huntsville Leader","https://mediabiasfactcheck.com/huntsville-leader/","M","FN","-0.4","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://huntsvilleleader.com/","L","",""
"hutchtoday.com","30000000","2019","Hutch Today","https://mediabiasfactcheck.com/hutch-today-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://hutchtoday.com/","L","",""
"ibxnews.com","30000000","2019","IBX News","https://mediabiasfactcheck.com/ibx-news-bias/","M","FN","-1.0","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://ibxnews.com/","L","",""
"icandecide.org","962340","2016","Informed Consent Action Network","https://mediabiasfactcheck.com/ican-informed-consent-action-network-bias/","L","CP","","https://en.wikipedia.org/wiki/Informed_Consent_Action_Network","en","https://www.icandecide.org/","L","",""
